Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2022,5,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,400,t  ,32,2022-05-02 07:23:00
2022,5,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,800,t  ,64,2022-05-02 07:22:00
2022,5,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"428,19",m3 ,"2360,45",2022-05-25 09:25:00
2022,5,832100.0,2006.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"18733,36",t  ,"273,93",2022-05-03 13:29:00
2022,5,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"9,2",m3 ,"311,24",2022-05-27 14:00:00
2022,5,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"140,58",m3 ,"8075,23",2022-05-31 07:55:00
2022,5,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"18,97",m3 ,"1741,79",2022-05-31 07:58:00
2022,5,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"6976,44",kg ,"676,04",2022-05-31 08:09:00
2022,5,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"690,35",m3 ,"33438,09",2022-05-27 07:27:00
2022,5,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"140,2",m3 ,"6141,17",2022-05-13 08:15:00
2022,5,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"151,34",m3 ,"3202,72",2022-05-30 14:54:00
2022,5,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"228,25",t  ,"41198,75",2022-05-04 08:04:00
2022,5,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2891,15",t  ,"243305,6",2022-05-04 08:02:00
2022,5,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"930,02",t  ,"32601,67",2022-05-25 10:43:00
2022,5,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,360000,kg ,72,2022-05-17 12:40:00
2022,5,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"2720,24",t  ,"1814,51",2022-05-12 14:42:00
2022,5,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"0,25",kg ,"1053,77",2022-05-30 14:39:00
2022,6,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,1162,t  ,"276,92",2022-06-20 10:56:00
2022,6,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,"109,34",t  ,"287,71",2022-06-20 10:53:00
2022,6,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"190,7",m3 ,"38738,49",2022-06-20 09:44:00
2022,6,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"207,15",m3 ,"5289,5",2022-06-22 10:49:00
2022,6,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"300,94",t  ,"135,46",2022-06-06 08:30:00
2022,6,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"12096,57",m3 ,"1728,17",2022-06-17 16:59:00
2022,6,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-06-10 07:29:00
2022,6,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,350,t  ,28,2022-06-10 07:34:00
2022,6,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,250,t  ,10,2022-06-10 07:46:00
2022,6,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-06-10 07:50:00
2022,6,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-06-10 07:52:00
2022,6,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,400,t  ,16,2022-06-10 07:45:00
2022,6,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,300,t  ,12,2022-06-10 07:40:00
2022,6,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,350,t  ,14,2022-06-10 07:38:00
2022,6,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-06-10 07:59:00
2022,6,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-06-10 07:58:00
2022,6,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,400,t  ,32,2022-06-10 07:57:00
2022,6,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-06-10 07:55:00
2022,6,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"290,25",t  ,"110,33",2022-06-29 20:52:00
2022,6,832100.0,2006.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"34692,86",t  ,"507,21",2022-06-01 15:27:00
2022,6,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"391,48",t  ,"11256,98",2022-06-29 08:18:00
2022,6,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"171,23",t  ,"5949,9",2022-06-29 18:54:00
2022,6,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"426,56",m3 ,"1938,18",2022-06-15 15:10:00
2022,6,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,165,t  ,"57,39",2022-06-29 20:44:00
2022,6,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"27,35",m3 ,"771,52",2022-06-08 10:22:00
2022,6,833123.0,2003.0,PJ,08139144000135,GRANITO,MG,3134004,ITINGA,"30,37",m3 ,"1313,09",2022-06-13 16:04:00
2022,6,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"203,53",m3 ,"1881,09",2022-06-24 10:41:00
2022,6,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"177,74",m3 ,"3999,55",2022-06-30 08:39:00
2022,6,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"83,53",m3 ,"1613,13",2022-06-21 09:04:00
2022,6,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2907,13",t  ,"246584,31",2022-06-21 10:27:00
2022,6,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"922,17",t  ,"26348,98",2022-06-29 08:41:00
2022,6,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,400000,kg ,80,2022-06-15 17:54:00
2022,6,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"143,44",m3 ,"2752,71",2022-06-22 10:40:00
2022,6,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"8498,25",t  ,"4172,18",2022-06-27 10:22:00
2022,6,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"10011,1",t  ,"6982,02",2022-06-06 15:27:00
2022,6,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"40,04",m3 ,1927,2022-06-15 16:07:00
2022,7,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,"680,25",t  ,"119,68",2022-07-05 07:16:00
2022,7,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,"1593,75",t  ,"206,65",2022-07-05 07:32:00
2022,7,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,"737,25",t  ,"113,66",2022-07-05 07:28:00
2022,7,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,"500,49",t  ,"26,21",2022-07-05 07:20:00
2022,7,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,"11,2",t  ,"3,53",2022-07-06 08:54:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"105,65",m3 ,"2733,73",2022-07-12 15:17:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"32,03",m3 ,"0,13",2022-07-12 14:42:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"29,56",m3 ,"973,97",2022-07-12 14:38:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"21,38",m3 ,"382,33",2022-07-12 14:23:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"16,78",m3 ,"658,01",2022-07-12 18:16:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"81,28",m3 ,"2604,09",2022-07-12 16:50:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"124,4",m3 ,"1423,22",2022-07-12 13:14:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"22,85",m3 ,"364,79",2022-07-12 13:22:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"59,43",m3 ,"528,79",2022-07-13 08:40:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"28,86",m3 ,"682,49",2022-07-13 08:33:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"13,42",m3 ,"274,88",2022-07-13 08:28:00
2022,7,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"101,1",m3 ,"2138,82",2022-07-13 08:22:00
2022,7,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,960,t  ,"119,24",2022-07-07 14:56:00
2022,7,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"0,75",g  ,"3156,59",2022-07-06 10:17:00
2022,7,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"200,95",t  ,"60,29",2022-07-25 00:05:00
2022,7,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"259,12",t  ,"103,55",2022-07-12 08:16:00
2022,7,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,"1026,78",t  ,"511,89",2022-07-25 00:01:00
2022,7,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"32,97",m3 ,"883,87",2022-07-22 17:34:00
2022,7,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"211,63",t  ,"6040,35",2022-07-27 14:28:00
2022,7,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-07-04 13:09:00
2022,7,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,300,t  ,12,2022-07-04 13:06:00
2022,7,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-07-04 13:03:00
2022,7,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,250,t  ,10,2022-07-04 13:05:00
2022,7,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,350,t  ,14,2022-07-04 12:56:00
2022,7,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"70,56",m3 ,"2806,7",2022-07-13 09:26:00
2022,7,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"275,41",t  ,"8389,1",2022-07-28 21:42:00
2022,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"18,4",t  ,"497,12",2022-07-28 22:01:00
2022,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"513,33",t  ,"13116,25",2022-07-28 21:48:00
2022,7,831714.0,2003.0,PJ,05311036000100,GRANITO,MG,3171600,VIRGEM DA LAPA,1,m3 ,"32,96",2022-07-27 14:31:00
2022,7,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"172,48",m3 ,"9891,07",2022-07-12 17:39:00
2022,7,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"94,07",m3 ,"4531,38",2022-07-12 17:43:00
2022,7,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"59,94",m3 ,"1721,87",2022-07-04 13:54:00
2022,7,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"162,57",m3 ,"3533,97",2022-07-29 10:55:00
2022,7,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"3537,43",t  ,"305052,36",2022-07-04 14:33:00
2022,7,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"514,18",t  ,"14409,3",2022-07-25 14:24:00
2022,7,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,300,t  ,24,2022-07-04 12:51:00
2022,7,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,350000,kg ,"70,09",2022-07-28 16:56:00
2022,7,830360.0,2018.0,PJ,27828398000105,FELDSPATO,MG,3134004,ITINGA,50,t  ,"388,48",2022-07-19 10:21:00
2022,7,830360.0,2018.0,PJ,27828398000105,MORGANITA,MG,3134004,ITINGA,1500,kg ,"285,53",2022-07-19 10:18:00
2022,7,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,14000,kg ,"815,81",2022-07-19 10:10:00
2022,7,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,19000,kg ,"1291,7",2022-07-19 10:12:00
2022,7,830003.0,2004.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"32,5",m3 ,"393,27",2022-07-27 10:24:00
2022,7,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"9025,24",t  ,"5696,23",2022-07-09 11:20:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,240,t  ,"757,05",2022-08-02 14:07:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,260,t  ,"813,44",2022-08-02 14:09:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,245,t  ,"786,79",2022-08-02 14:04:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,302,t  ,"891,18",2022-08-05 08:20:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,300,t  ,"887,18",2022-08-05 08:17:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,260,t  ,"773,91",2022-08-05 08:15:00
2022,8,834850.0,2007.0,PJ,07376952000153,FELDSPATO,MG,3119500,CORONEL MURTA,265,t  ,"806,88",2022-08-05 08:09:00
2022,8,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,588,t  ,"249,67",2022-08-01 17:54:00
2022,8,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"480,34",t  ,"158,38",2022-08-17 22:22:00
2022,8,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"6,61",m3 ,"50,98",2022-08-23 14:22:00
2022,8,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"87,39",m3 ,"2342,49",2022-08-23 11:22:00
2022,8,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"4338,78",m3 ,"3448,03",2022-08-18 16:41:00
2022,8,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"111,35",t  ,"598,55",2022-08-29 21:04:00
2022,8,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"1029,9",t  ,"27874,4",2022-08-29 21:13:00
2022,8,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"174,35",t  ,"2968,53",2022-08-29 21:16:00
2022,8,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"1,72",t  ,"252,93",2022-08-29 21:34:00
2022,8,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,376,t  ,"150,85",2022-08-10 10:05:00
2022,8,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"232,85",m3 ,"24390,26",2022-08-30 09:47:00
2022,8,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,250,t  ,10,2022-08-08 13:25:00
2022,8,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,300,t  ,12,2022-08-08 13:23:00
2022,8,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-08-08 13:20:00
2022,8,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-08-08 13:19:00
2022,8,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-08-08 13:16:00
2022,8,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,300,t  ,12,2022-08-08 13:14:00
2022,8,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,350,t  ,14,2022-08-08 13:12:00
2022,8,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"279,92",t  ,"8782,96",2022-08-30 18:02:00
2022,8,834418.0,2012.0,PJ,04180718000168,GRANITO,MG,3119500,CORONEL MURTA,"11,3",m3 ,"406,45",2022-08-11 15:44:00
2022,8,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"612,28",m3 ,"36257,88",2022-08-29 17:00:00
2022,8,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"137,88",m3 ,"7991,29",2022-08-15 10:50:00
2022,8,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,"705,6",t  ,"186,14",2022-08-13 10:57:00
2022,8,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"22,92",m3 ,"210,46",2022-08-10 10:56:00
2022,8,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"138,74",m3 ,"3342,77",2022-08-31 10:35:00
2022,8,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"213,52",t  ,"36569,46",2022-08-04 08:22:00
2022,8,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"7904,49",t  ,"2841774,54",2022-08-19 09:59:00
2022,8,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-08-08 13:31:00
2022,8,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,450000000,kg ,90,2022-08-05 11:07:00
2022,8,830003.0,2004.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"31,73",m3 ,"380,77",2022-08-29 15:49:00
2022,8,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"6842,63",t  ,"7659,02",2022-08-08 16:14:00
2022,8,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"679,9",g  ,"2746,45",2022-08-24 14:30:00
2022,8,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"31,51",m3 ,"303,63",2022-08-18 17:14:00
2022,9,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,300,t  ,24,2022-09-05 13:18:00
2022,9,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-09-05 13:17:00
2022,9,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,350,t  ,14,2022-09-05 13:16:00
2022,9,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,300,t  ,12,2022-09-05 13:27:00
2022,9,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,350,t  ,14,2022-09-05 13:24:00
2022,9,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,350,t  ,14,2022-09-05 13:22:00
2022,9,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,40,t  ,"1,6",2022-09-05 13:13:00
2022,9,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2022-09-05 13:12:00
2022,9,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,300,t  ,12,2022-09-05 13:06:00
2022,9,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,707,t  ,"133,59",2022-09-05 15:46:00
2022,9,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,987,t  ,"296,1",2022-09-21 21:04:00
2022,9,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"424,76",t  ,"166,85",2022-09-06 10:32:00
2022,9,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"482,51",m3 ,"12018,56",2022-09-23 10:35:00
2022,9,833123.0,2003.0,PJ,08139144000135,GRANITO,MG,3134004,ITINGA,"53,72",m3 ,"1644,22",2022-09-23 08:15:00
2022,9,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"39,53",m3 ,"264,87",2022-09-19 13:07:00
2022,9,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,289,t  ,"112,48",2022-09-19 09:49:00
2022,9,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"55,49",m3 ,"970,8",2022-09-15 11:06:00
2022,9,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"158,36",m3 ,"1520,56",2022-09-20 09:22:00
2022,9,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"34,76",m3 ,"1458,54",2022-09-20 15:48:00
2022,9,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"19,49",m3 ,"1192,68",2022-09-20 15:22:00
2022,9,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"10,83",m3 ,"41,74",2022-09-21 17:11:00
2022,9,832100.0,2006.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"29001,33",t  ,"423,23",2022-09-05 16:21:00
2022,9,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"49,92",m3 ,"1823,42",2022-09-16 10:44:00
2022,9,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"122,03",t  ,"1874,8",2022-09-29 20:59:00
2022,9,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"1,73",t  ,"234,62",2022-09-29 21:30:00
2022,9,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"0,11",t  ,"9,44",2022-09-29 21:27:00
2022,9,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"71,32",t  ,"7129,47",2022-09-29 21:17:00
2022,9,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"205,9",m3 ,"9445,7",2022-09-26 13:59:00
2022,9,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"64,43",m3 ,"1592,87",2022-09-05 14:05:00
2022,9,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"2,5",t  ,"771,12",2022-09-02 16:43:00
2022,9,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"95,09",m3 ,"2202,62",2022-09-29 11:05:00
2022,9,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"3789,83",t  ,352963,2022-09-12 07:48:00
2022,9,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"1146,96",t  ,"33630,34",2022-09-30 08:27:00
2022,9,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,400000,kg ,80,2022-09-12 16:37:00
2022,9,830367.0,2015.0,PJ,27828398000105,AREIA,MG,3133303,ITAOBIM,"821,8",t  ,"317,4",2022-09-02 09:40:00
2022,9,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,"5041,19",t  ,"4099,85",2022-09-19 11:38:00
2022,9,830490.0,2004.0,PJ,41519248000140,PEGMATITO,MG,3157005,SALINAS,"102,91",m3 ,"6471,54",2022-09-01 11:17:00
2022,10,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,7000000,kg ,1400,2022-10-04 16:41:00
2022,10,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"57,14",m3 ,"6938,37",2022-10-12 19:53:00
2022,10,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,1600,t  ,"198,74",2022-10-19 15:21:00
2022,10,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"5339,5",m3 ,"2688,53",2022-10-18 16:48:00
2022,10,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"265,11",t  ,"5231,79",2022-10-21 15:53:00
2022,10,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"386,14",t  ,"6088,63",2022-10-21 16:02:00
2022,10,833123.0,2003.0,PJ,08139144000135,GRANITO,MG,3134004,ITINGA,"20,46",m3 ,"513,33",2022-10-10 09:16:00
2022,10,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,425,t  ,"190,36",2022-10-06 09:17:00
2022,10,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"197,55",m3 ,"5048,05",2022-10-20 18:17:00
2022,10,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"271,5",t  ,"190,74",2022-10-31 13:19:00
2022,10,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"320,19",m3 ,"1719,56",2022-10-19 16:43:00
2022,10,832100.0,2006.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"26545,92",t  ,"387,16",2022-10-05 11:37:00
